cell_id,psap_expression
P12-MAA000561-3_10_M-1-1,3.1198657
P14-MAA000560-3_10_M-1-1,2.7748535
P14-MAA000561-3_10_M-1-1,3.3404455
P15-MAA000581-3_10_M-1-1,2.4471405
P16-MAA000561-3_10_M-1-1,1.983585
P16-MAA000581-3_10_M-1-1,2.278638
P17-MAA000581-3_10_M-1-1,1.9810623
P18-MAA000561-3_10_M-1-1,1.6952386
P19-MAA000561-3_10_M-1-1,2.413595
P21-MAA000561-3_10_M-1-1,2.2294526
B3-MAA001856-3_39_F-1-1,3.936502
B6-MAA000564-3_10_M-1-1,4.168966
C1-MAA000578-3_10_M-1-1,3.273939
D5-MAA000578-3_10_M-1-1,3.7337925
D9-MAA000928-3_9_M-1-1,3.7063603
E19-MAA000538-3_8_M-1-1,2.8520977
F10-MAA000581-3_10_M-1-1,3.7393012
F1-MAA000581-3_10_M-1-1,3.8124514
F22-MAA000578-3_10_M-1-1,4.007773
G10-MAA000578-3_10_M-1-1,3.8756948
G3-MAA000924-3_8_M-1-1,3.1186306
G4-MAA000928-3_9_M-1-1,2.1462436
H19-MAA000928-3_9_M-1-1,3.925607
H2-B000404-3_56_F-1-1,3.4002774
I12-MAA001854-3_38_F-1-1,2.9666204
I4-MAA000578-3_10_M-1-1,0.54171884
J17-MAA000578-3_10_M-1-1,3.4049523
J22-B000404-3_56_F-1-1,2.8607767
K10-MAA000424-3_11_M-1-1,3.8876233
K11-MAA000641-3_9_M-1-1,3.3068125
K9-MAA000924-3_8_M-1-1,0.8438506
L12-MAA001854-3_38_F-1-1,3.2573652
L14-MAA000641-3_9_M-1-1,2.8355258
L8-MAA000424-3_11_M-1-1,3.7042453
M1-MAA000928-3_9_M-1-1,2.8561935
M7-MAA000578-3_10_M-1-1,4.29342
N12-MAA000928-3_9_M-1-1,4.186684
N5-MAA000581-3_10_M-1-1,3.551336
N6-MAA000928-3_9_M-1-1,2.9184902
O11-B000404-3_56_F-1-1,3.9238749
O16-MAA000928-3_9_M-1-1,3.669282
O18-B000404-3_56_F-1-1,3.817566
O19-B000404-3_56_F-1-1,4.051906
O2-MAA000641-3_9_M-1-1,1.9777141
P18-MAA000928-3_9_M-1-1,1.311008
A14-MAA000561-3_10_M-1-1,1.896077
A14-MAA000942-3_8_M-1-1,2.700484
A15-MAA000942-3_8_M-1-1,2.2501273
A16-MAA000561-3_10_M-1-1,3.5980742
A16-MAA000941-3_8_M-1-1,2.835674
A16-MAA000942-3_8_M-1-1,3.2262194
A16-MAA000944-3_9_M-1-1,3.2901216
A17-B003290-3_38_F-1-1,2.3002021
A17-MAA000561-3_10_M-1-1,2.3654132
A18-MAA000561-3_10_M-1-1,3.3961797
A19-MAA000561-3_10_M-1-1,2.5832038
A1-MAA000940-3_8_M-1-1,2.3221176
A20-B003290-3_38_F-1-1,0.93416613
A20-MAA000581-3_10_M-1-1,1.8111053
A20-MAA000944-3_9_M-1-1,3.9029717
A21-MAA000561-3_10_M-1-1,2.9352157
A4-MAA000578-3_10_M-1-1,2.7452347
A6-MAA000942-3_8_M-1-1,2.8591077
A7-MAA000940-3_8_M-1-1,2.0638287
B11-MAA000564-3_10_M-1-1,1.3535662
B11-MAA000941-3_8_M-1-1,3.4611146
B12-MAA000581-3_10_M-1-1,2.4573038
B12-MAA000615-3_10_M-1-1,1.5215545
B12-MAA000944-3_9_M-1-1,3.2836356
B13-MAA000615-3_10_M-1-1,2.7449617
B13-MAA000641-3_9_M-1-1,2.981262
B16-B003290-3_38_F-1-1,2.8394141
B16-MAA000581-3_10_M-1-1,3.065932
B18-MAA000925-3_9_M-1-1,2.2089639
B1-MAA000940-3_8_M-1-1,2.1809356
B20-MAA000925-3_9_M-1-1,2.7384374
B21-B003290-3_38_F-1-1,2.3001957
B21-MAA000560-3_10_M-1-1,1.4523714
B21-MAA000581-3_10_M-1-1,2.4416695
B22-B003290-3_38_F-1-1,1.8197914
B2-MAA001854-3_38_F-1-1,3.1626287
B7-MAA000942-3_8_M-1-1,2.131019
C11-MAA001894-3_39_F-1-1,1.1243153
C12-MAA000561-3_10_M-1-1,1.8174419
C13-MAA000615-3_10_M-1-1,1.5460848
C13-MAA000638-3_9_M-1-1,3.8982751
C14-MAA000615-3_10_M-1-1,2.7198377
C15-MAA000581-3_10_M-1-1,2.8952198
C16-MAA000942-3_8_M-1-1,2.0408838
C16-MAA001853-3_38_F-1-1,1.9841473
C17-B003275-3_38_F-1-1,1.7505274
C18-MAA000561-3_10_M-1-1,0.21963285
C18-MAA000942-3_8_M-1-1,1.7437785
C19-MAA000940-3_8_M-1-1,2.4818008
C1-MAA000940-3_8_M-1-1,2.3263495
C20-MAA000940-3_8_M-1-1,2.0521226
C22-B003290-3_38_F-1-1,2.8130236
C22-MAA000940-3_8_M-1-1,2.4971516
C22-MAA000944-3_9_M-1-1,2.6038592
C3-MAA000564-3_10_M-1-1,1.7962179
C3-MAA000578-3_10_M-1-1,3.4474852
C4-MAA000940-3_8_M-1-1,2.079332
C6-MAA000932-3_11_M-1-1,1.6766782
C6-MAA000942-3_8_M-1-1,1.3827466
C7-B003277-3_39_F-1-1,2.4627821
C7-MAA000940-3_8_M-1-1,2.6450963
D10-MAA000578-3_10_M-1-1,3.049607
D11-MAA000902-3_11_M-1-1,2.1807072
D12-MAA000424-3_11_M-1-1,3.240042
D12-MAA000561-3_10_M-1-1,2.9539535
D12-MAA000926-3_9_M-1-1,2.3965
D13-MAA000615-3_10_M-1-1,2.528681
D16-MAA000561-3_10_M-1-1,3.3411484
D16-MAA001853-3_38_F-1-1,3.1786804
D17-MAA000940-3_8_M-1-1,2.7921324
D17-MAA001845-3_39_F-1-1,1.8904865
D18-MAA000581-3_10_M-1-1,3.0744257
D19-B003290-3_38_F-1-1,2.9058604
D20-MAA000581-3_10_M-1-1,3.2887635
D20-MAA001853-3_38_F-1-1,2.185003
D22-B003290-3_38_F-1-1,2.761189
D22-MAA000561-3_10_M-1-1,3.1542592
D22-MAA000926-3_9_M-1-1,0.51949036
D6-MAA000942-3_8_M-1-1,1.0543396
D7-MAA000638-3_9_M-1-1,1.3154286
E10-MAA000923-3_9_M-1-1,2.898252
E12-MAA000924-3_8_M-1-1,0.007356028
E13-MAA000615-3_10_M-1-1,2.5875368
E13-MAA000942-3_8_M-1-1,1.9247288
E15-MAA000581-3_10_M-1-1,2.921458
E15-MAA000638-3_9_M-1-1,1.8442321
E17-MAA000561-3_10_M-1-1,3.2844281
E17-MAA000581-3_10_M-1-1,2.5704515
E19-MAA000638-3_9_M-1-1,0.013324524
E3-MAA000538-3_8_M-1-1,2.2514882
E5-MAA000924-3_8_M-1-1,2.8141327
E6-MAA000902-3_11_M-1-1,2.7599173
E9-MAA000638-3_9_M-1-1,2.5445628
F13-MAA000561-3_10_M-1-1,2.97882
F13-MAA000581-3_10_M-1-1,0.492891
F13-MAA000615-3_10_M-1-1,2.5839388
F15-MAA000638-3_9_M-1-1,2.937587
F17-MAA000940-3_8_M-1-1,2.9906673
F17-MAA000942-3_8_M-1-1,2.777576
F19-MAA000424-3_11_M-1-1,3.1791942
F19-MAA000940-3_8_M-1-1,2.4749796
F1-MAA000926-3_9_M-1-1,2.2191002
F1-MAA000942-3_8_M-1-1,1.3978565
F21-B003290-3_38_F-1-1,2.806188
F21-MAA000638-3_9_M-1-1,0.0
F21-MAA000924-3_8_M-1-1,0.0
F22-B003275-3_38_F-1-1,2.9037595
F2-MAA000940-3_8_M-1-1,2.6208482
F4-MAA000638-3_9_M-1-1,2.680467
F6-MAA001854-3_38_F-1-1,0.009466814
F8-B003290-3_38_F-1-1,1.8060427
F9-MAA000942-3_8_M-1-1,2.4436665
G10-MAA000638-3_9_M-1-1,1.2923636
G13-MAA000926-3_9_M-1-1,3.5070472
G14-MAA000564-3_10_M-1-1,0.29078144
G14-MAA000940-3_8_M-1-1,2.4696484
G15-MAA000424-3_11_M-1-1,1.1806719
G15-MAA000581-3_10_M-1-1,2.2877665
G17-MAA001853-3_38_F-1-1,2.649195
G18-MAA000578-3_10_M-1-1,2.326957
G18-MAA001853-3_38_F-1-1,3.183585
G19-B003290-3_38_F-1-1,2.576139
G1-MAA000932-3_11_M-1-1,1.8974054
G1-MAA000940-3_8_M-1-1,2.3912761
G20-MAA000638-3_9_M-1-1,0.0
G20-MAA001853-3_38_F-1-1,2.8493588
G22-MAA000947-3_9_M-1-1,2.9757996
G3-MAA000925-3_9_M-1-1,2.3541095
G3-MAA001856-3_39_F-1-1,3.3026931
G4-MAA000641-3_9_M-1-1,2.5156178
G5-MAA000564-3_10_M-1-1,2.463375
G5-MAA000935-3_8_M-1-1,1.5262607
G8-MAA000581-3_10_M-1-1,1.7199837
H10-MAA000942-3_8_M-1-1,2.4308922
H11-MAA000538-3_8_M-1-1,2.2817233
H12-MAA000638-3_9_M-1-1,3.5182998
H14-MAA000561-3_10_M-1-1,3.1279125
H14-MAA000615-3_10_M-1-1,1.7496364
H16-MAA000564-3_10_M-1-1,1.51317
H16-MAA000581-3_10_M-1-1,3.2011094
H16-MAA000638-3_9_M-1-1,0.82458836
H16-MAA000942-3_8_M-1-1,2.9168234
H16-MAA000944-3_9_M-1-1,2.047345
H18-MAA000424-3_11_M-1-1,2.6793694
H19-MAA000561-3_10_M-1-1,3.3339531
H19-MAA000641-3_9_M-1-1,2.3941412
H1-MAA000638-3_9_M-1-1,0.19096252
H20-B003290-3_38_F-1-1,1.6083524
H20-MAA000928-3_9_M-1-1,3.1851823
H20-MAA000940-3_8_M-1-1,2.5220978
H21-MAA001853-3_38_F-1-1,2.7477076
H21-MAA001854-3_38_F-1-1,0.51349115
H3-MAA001853-3_38_F-1-1,2.8644774
H5-MAA000550-3_10_M-1-1,3.030036
H9-MAA000638-3_9_M-1-1,2.1981254
I13-MAA000641-3_9_M-1-1,3.0551283
I14-MAA000944-3_9_M-1-1,2.417209
I15-MAA000561-3_10_M-1-1,3.6052408
I15-MAA000638-3_9_M-1-1,1.9668133
I15-MAA000641-3_9_M-1-1,2.1471121
I16-B000621-3_56_F-1-1,2.778864
I16-MAA000561-3_10_M-1-1,3.3757539
I17-MAA000581-3_10_M-1-1,0.013466077
I18-MAA000924-3_8_M-1-1,0.2436534
I18-MAA000925-3_9_M-1-1,2.116137
I19-MAA000561-3_10_M-1-1,3.3447115
I19-MAA000902-3_11_M-1-1,0.0032379478
I19-MAA000924-3_8_M-1-1,0.009295054
I20-MAA000940-3_8_M-1-1,2.2196066
I2-MAA000932-3_11_M-1-1,2.114002
I2-MAA000944-3_9_M-1-1,3.3528056
I3-MAA000940-3_8_M-1-1,2.096326
I4-MAA000940-3_8_M-1-1,2.7409408
I5-MAA000564-3_10_M-1-1,2.303169
I8-MAA000564-3_10_M-1-1,2.9684966
I8-MAA000940-3_8_M-1-1,1.9486514
J12-MAA000581-3_10_M-1-1,3.1924365
J12-MAA000942-3_8_M-1-1,2.328842
J13-MAA000615-3_10_M-1-1,1.819386
J14-MAA000947-3_9_M-1-1,3.2761807
J15-MAA000561-3_10_M-1-1,2.9184353
J16-MAA000561-3_10_M-1-1,3.1937363
J16-MAA000942-3_8_M-1-1,1.8069617
J19-MAA000561-3_10_M-1-1,0.5704674
J21-MAA000641-3_9_M-1-1,3.0405827
J22-MAA000424-3_11_M-1-1,2.9718568
J5-MAA000926-3_9_M-1-1,3.3728058
J5-MAA000940-3_8_M-1-1,2.756352
J6-MAA000940-3_8_M-1-1,2.6906457
J6-MAA000947-3_9_M-1-1,3.7194474
J8-MAA000638-3_9_M-1-1,0.0
J9-MAA000564-3_10_M-1-1,2.8442016
K10-B003277-3_39_F-1-1,2.4431055
K11-MAA000638-3_9_M-1-1,2.330789
K12-MAA000615-3_10_M-1-1,1.8568432
K12-MAA000926-3_9_M-1-1,2.9428499
K12-MAA000935-3_8_M-1-1,2.3225036
K13-MAA000615-3_10_M-1-1,2.1054983
K13-MAA000942-3_8_M-1-1,2.444426
K15-MAA000940-3_8_M-1-1,2.8887687
K16-MAA000638-3_9_M-1-1,2.0924687
K16-MAA000930-3_8_M-1-1,2.2594533
K17-MAA000424-3_11_M-1-1,2.6662767
K17-MAA000581-3_10_M-1-1,2.8589964
K18-MAA000581-3_10_M-1-1,2.214438
K1-MAA001894-3_39_F-1-1,2.7268856
K21-MAA000561-3_10_M-1-1,3.3673053
K21-MAA000940-3_8_M-1-1,2.7235968
K6-MAA000615-3_10_M-1-1,1.2947628
K6-MAA000638-3_9_M-1-1,2.4674063
K6-MAA000940-3_8_M-1-1,2.0447345
K7-MAA000947-3_9_M-1-1,3.247563
L12-MAA000615-3_10_M-1-1,0.8189794
L12-MAA000940-3_8_M-1-1,2.5534298
L13-MAA000638-3_9_M-1-1,0.005925036
L14-MAA000424-3_11_M-1-1,3.4145033
L18-MAA000581-3_10_M-1-1,3.5109518
L21-MAA000561-3_10_M-1-1,3.0474348
L22-MAA000641-3_9_M-1-1,2.007064
L3-MAA000615-3_10_M-1-1,1.4826732
L5-MAA000638-3_9_M-1-1,3.0577855
L7-MAA000638-3_9_M-1-1,0.0
L8-MAA000561-3_10_M-1-1,2.9126458
L9-MAA000942-3_8_M-1-1,2.2029815
M11-MAA000940-3_8_M-1-1,2.1302435
M11-MAA001854-3_38_F-1-1,0.38556084
M12-MAA000561-3_10_M-1-1,3.4858594
M13-MAA000638-3_9_M-1-1,0.010352252
M13-MAA000940-3_8_M-1-1,2.4876022
M14-MAA000615-3_10_M-1-1,1.7182115
M15-MAA000638-3_9_M-1-1,1.7442087
M15-MAA000926-3_9_M-1-1,2.9973464
M16-MAA000935-3_8_M-1-1,2.1801434
M17-MAA001894-3_39_F-1-1,2.844232
M18-MAA000581-3_10_M-1-1,2.470446
M18-MAA000940-3_8_M-1-1,2.1922798
M19-MAA000561-3_10_M-1-1,2.7804422
M19-MAA000638-3_9_M-1-1,0.0
M19-MAA000641-3_9_M-1-1,2.2889318
M20-MAA000561-3_10_M-1-1,2.751326
M21-MAA000581-3_10_M-1-1,3.3731987
M22-MAA000638-3_9_M-1-1,0.99571013
M6-MAA000940-3_8_M-1-1,2.5098786
M8-MAA000942-3_8_M-1-1,2.842674
N10-MAA000638-3_9_M-1-1,1.6764438
N11-MAA000578-3_10_M-1-1,2.9568315
N14-MAA000928-3_9_M-1-1,0.61279136
N19-MAA000581-3_10_M-1-1,2.8347347
N20-MAA000561-3_10_M-1-1,2.6585891
N22-MAA000561-3_10_M-1-1,3.2558038
N4-MAA000940-3_8_M-1-1,2.288646
N6-MAA000578-3_10_M-1-1,4.1961403
N7-MAA000638-3_9_M-1-1,0.0124596255
N8-MAA000926-3_9_M-1-1,2.996595
N8-MAA000928-3_9_M-1-1,0.0
O13-MAA000561-3_10_M-1-1,3.2344017
O15-MAA000561-3_10_M-1-1,1.7266175
O17-MAA000942-3_8_M-1-1,2.8365452
O19-MAA000561-3_10_M-1-1,3.091543
O21-MAA000424-3_11_M-1-1,3.465451
O6-MAA000942-3_8_M-1-1,2.0686977
O9-MAA000560-3_10_M-1-1,0.8794277
P10-MAA000942-3_8_M-1-1,2.0012712
P13-MAA000615-3_10_M-1-1,0.7224031
P14-MAA000615-3_10_M-1-1,1.542685
P15-MAA000561-3_10_M-1-1,3.0676467
P17-MAA000561-3_10_M-1-1,2.585764
P19-MAA000581-3_10_M-1-1,2.9306011
P19-MAA000940-3_8_M-1-1,2.0683246
P20-MAA000424-3_11_M-1-1,3.0310445
P20-MAA000561-3_10_M-1-1,2.8596582
P3-MAA000940-3_8_M-1-1,1.6344091
P5-MAA000940-3_8_M-1-1,1.6668885
P7-B000404-3_56_F-1-1,2.2484047
P7-MAA000925-3_9_M-1-1,2.7388666
P8-B000404-3_56_F-1-1,2.9556475
A13-MAA000560-3_10_M-1-1,3.8019865
A13-MAA000923-3_9_M-1-1,2.1806061
A15-MAA000560-3_10_M-1-1,3.5751832
A15-MAA000944-3_9_M-1-1,3.5653825
A16-MAA000930-3_8_M-1-1,3.0591283
A16-MAA001894-3_39_F-1-1,3.1884906
A17-MAA000560-3_10_M-1-1,4.1697044
A19-MAA000926-3_9_M-1-1,3.6050286
A19-MAA000930-3_8_M-1-1,3.3990169
A1-B003290-3_38_F-1-1,2.9919486
A1-B003728-3_56_F-1-1,2.4900908
A1-MAA000923-3_9_M-1-1,2.2638218
A21-MAA000560-3_10_M-1-1,3.6259987
A21-MAA000926-3_9_M-1-1,2.1333165
A21-MAA000930-3_8_M-1-1,2.7767396
A22-MAA000560-3_10_M-1-1,2.432951
A22-MAA000935-3_8_M-1-1,1.9495915
A2-MAA000560-3_10_M-1-1,2.6561508
A3-MAA000944-3_9_M-1-1,2.209404
A4-MAA001894-3_39_F-1-1,0.8609595
A5-MAA000560-3_10_M-1-1,1.2568063
A5-MAA000941-3_8_M-1-1,2.6345708
A6-MAA000560-3_10_M-1-1,3.4367497
A6-MAA000930-3_8_M-1-1,2.3267481
A7-MAA000944-3_9_M-1-1,3.2941809
A8-MAA000560-3_10_M-1-1,1.6370227
A9-MAA000560-3_10_M-1-1,1.471014
A9-MAA000930-3_8_M-1-1,3.072724
A9-MAA000944-3_9_M-1-1,3.8767319
A9-MAA001894-3_39_F-1-1,2.700763
B10-MAA000615-3_10_M-1-1,4.166309
B10-MAA001854-3_38_F-1-1,2.0896504
B11-MAA000560-3_10_M-1-1,3.6976912
B11-MAA000926-3_9_M-1-1,3.539777
B12-MAA000564-3_10_M-1-1,3.7474632
B15-B003274-3_38_F-1-1,1.8581172
B15-MAA000926-3_9_M-1-1,3.2213492
B18-B003728-3_56_F-1-1,0.8463982
B19-B003728-3_56_F-1-1,3.5491405
B19-MAA000560-3_10_M-1-1,3.1617131
B19-MAA000944-3_9_M-1-1,3.503384
B1-B003728-3_56_F-1-1,2.2041333
B20-MAA000944-3_9_M-1-1,2.9956903
B21-MAA000925-3_9_M-1-1,4.0413423
B21-MAA000930-3_8_M-1-1,3.0313704
B22-B003728-3_56_F-1-1,0.1784972
B22-MAA000925-3_9_M-1-1,0.0
B22-MAA000935-3_8_M-1-1,3.3884928
B2-B003728-3_56_F-1-1,1.4277507
B2-MAA000930-3_8_M-1-1,3.299707
B3-MAA000560-3_10_M-1-1,3.1853933
B3-MAA000935-3_8_M-1-1,3.5758913
B4-MAA000926-3_9_M-1-1,3.2558794
B4-MAA000930-3_8_M-1-1,2.7257674
B4-MAA000935-3_8_M-1-1,3.7836192
B4-MAA000941-3_8_M-1-1,3.067217
B5-MAA000581-3_10_M-1-1,2.86876
B5-MAA000926-3_9_M-1-1,3.227717
B5-MAA000944-3_9_M-1-1,1.0960835
B6-MAA000926-3_9_M-1-1,2.3430693
B6-MAA000930-3_8_M-1-1,3.005106
B7-B003274-3_38_F-1-1,0.89136237
B7-MAA000560-3_10_M-1-1,3.3328984
B7-MAA000615-3_10_M-1-1,2.0882201
B7-MAA000944-3_9_M-1-1,3.5118306
B8-B003274-3_38_F-1-1,1.6557186
B8-MAA001894-3_39_F-1-1,3.9462562
B9-MAA000560-3_10_M-1-1,3.4617403
B9-MAA000615-3_10_M-1-1,3.1807382
B9-MAA000926-3_9_M-1-1,2.4540129
B9-MAA000944-3_9_M-1-1,0.0
B9-MAA001894-3_39_F-1-1,3.186297
C12-MAA000560-3_10_M-1-1,2.989286
C12-MAA000942-3_8_M-1-1,4.274933
C13-B000621-3_56_F-1-1,2.4820108
C13-MAA000935-3_8_M-1-1,1.1082014
C13-MAA001894-3_39_F-1-1,3.1456175
C14-MAA000563-3_10_M-1-1,3.1062205
C16-MAA000560-3_10_M-1-1,3.3804612
C17-MAA000944-3_9_M-1-1,2.8971999
C19-B003728-3_56_F-1-1,2.9485073
C19-MAA000553-3_10_M-1-1,3.8422701
C1-MAA000563-3_10_M-1-1,2.989354
C1-MAA000926-3_9_M-1-1,3.2843885
C1-MAA000942-3_8_M-1-1,0.13298455
C1-MAA001894-3_39_F-1-1,1.9798787
C20-B003728-3_56_F-1-1,1.2567774
C21-MAA000944-3_9_M-1-1,3.677232
C22-B003728-3_56_F-1-1,1.1624163
C22-MAA000902-3_11_M-1-1,4.065124
C22-MAA001894-3_39_F-1-1,3.140825
C2-MAA000944-3_9_M-1-1,1.8171852
C3-MAA000944-3_9_M-1-1,3.3725655
C5-B003290-3_38_F-1-1,2.9046528
C6-MAA000944-3_9_M-1-1,3.858534
C7-MAA000560-3_10_M-1-1,2.531316
C8-MAA000926-3_9_M-1-1,2.8309927
C9-B003728-3_56_F-1-1,3.257145
C9-MAA000926-3_9_M-1-1,3.6789627
D10-MAA000615-3_10_M-1-1,3.3156297
D11-MAA000615-3_10_M-1-1,3.2798738
D13-MAA000926-3_9_M-1-1,3.050451
D17-MAA000926-3_9_M-1-1,3.3342605
D17-MAA000944-3_9_M-1-1,3.5562842
D18-MAA000935-3_8_M-1-1,0.78704953
D19-MAA000553-3_10_M-1-1,3.390733
D1-MAA000930-3_8_M-1-1,2.5446546
D20-MAA000560-3_10_M-1-1,3.25358
D20-MAA000947-3_9_M-1-1,2.9888856
D21-MAA000578-3_10_M-1-1,2.3069139
D2-MAA000923-3_9_M-1-1,3.8156888
D3-MAA000930-3_8_M-1-1,3.6678536
D3-MAA000947-3_9_M-1-1,2.2699656
D4-MAA000560-3_10_M-1-1,3.4716005
D4-MAA000564-3_10_M-1-1,3.0842419
D4-MAA000942-3_8_M-1-1,3.3008795
D5-MAA000560-3_10_M-1-1,2.018584
D5-MAA000941-3_8_M-1-1,2.2990654
D5-MAA000944-3_9_M-1-1,3.8347607
D6-MAA000615-3_10_M-1-1,3.2289555
D6-MAA000935-3_8_M-1-1,2.8749673
D6-MAA000944-3_9_M-1-1,3.110651
D7-B003290-3_38_F-1-1,3.133647
D9-MAA000926-3_9_M-1-1,2.8628302
E10-MAA000926-3_9_M-1-1,3.288443
E11-B000621-3_56_F-1-1,3.2127955
E11-MAA001894-3_39_F-1-1,3.3417695
E12-MAA000944-3_9_M-1-1,1.398773
E13-MAA000944-3_9_M-1-1,2.8379002
E14-MAA000926-3_9_M-1-1,3.5874019
E14-MAA000944-3_9_M-1-1,3.4032285
E15-MAA000923-3_9_M-1-1,4.2082634
E15-MAA000941-3_8_M-1-1,2.1550326
E16-MAA000560-3_10_M-1-1,3.525487
E16-MAA000941-3_8_M-1-1,3.252393
E17-MAA000923-3_9_M-1-1,3.5185769
E1-MAA000560-3_10_M-1-1,2.7629485
E1-MAA001894-3_39_F-1-1,2.8309524
E20-MAA000923-3_9_M-1-1,3.5978234
E21-MAA000941-3_8_M-1-1,3.26488
E2-MAA000902-3_11_M-1-1,3.240222
E3-MAA000560-3_10_M-1-1,3.3880458
E3-MAA000935-3_8_M-1-1,3.0627282
E4-MAA000944-3_9_M-1-1,2.8573694
E4-MAA001894-3_39_F-1-1,3.850308
E5-B003290-3_38_F-1-1,3.503047
E6-MAA000563-3_10_M-1-1,3.4881349
E6-MAA000926-3_9_M-1-1,3.6535125
E7-MAA000944-3_9_M-1-1,3.1591997
E8-MAA000560-3_10_M-1-1,3.7097423
E8-MAA000930-3_8_M-1-1,3.3944824
E9-MAA000926-3_9_M-1-1,0.7553695
F10-MAA000561-3_10_M-1-1,2.5934496
F10-MAA000926-3_9_M-1-1,3.2504835
F11-MAA000560-3_10_M-1-1,3.5288496
F14-MAA000926-3_9_M-1-1,3.4087915
F17-MAA000944-3_9_M-1-1,2.5739372
F19-MAA000941-3_8_M-1-1,3.0533836
F1-MAA000944-3_9_M-1-1,3.0452085
F20-MAA000944-3_9_M-1-1,2.3440552
F21-B003728-3_56_F-1-1,1.8971804
F21-MAA000935-3_8_M-1-1,3.2010546
F22-MAA000944-3_9_M-1-1,3.475479
F2-MAA000560-3_10_M-1-1,2.5667381
F3-B003274-3_38_F-1-1,2.9132519
F3-B003277-3_39_F-1-1,3.611858
F3-MAA000560-3_10_M-1-1,3.2613416
F3-MAA000564-3_10_M-1-1,3.4856734
F3-MAA000926-3_9_M-1-1,2.7299793
F3-MAA000944-3_9_M-1-1,3.4572175
F6-B003728-3_56_F-1-1,3.4524274
F6-MAA000947-3_9_M-1-1,3.1556547
F7-MAA000947-3_9_M-1-1,2.975611
F8-MAA000926-3_9_M-1-1,3.626785
G10-MAA000944-3_9_M-1-1,3.6207676
G11-MAA001894-3_39_F-1-1,3.1862726
G12-MAA000932-3_11_M-1-1,3.2855213
G13-MAA000578-3_10_M-1-1,2.8591518
G13-MAA000944-3_9_M-1-1,3.3985336
G18-MAA000560-3_10_M-1-1,3.3584104
G18-MAA000944-3_9_M-1-1,3.412562
G1-MAA000941-3_8_M-1-1,3.049221
G20-MAA000560-3_10_M-1-1,3.0937166
G2-MAA000926-3_9_M-1-1,1.8631091
G2-MAA000944-3_9_M-1-1,3.7055535
G3-MAA000560-3_10_M-1-1,2.6035576
G3-MAA000944-3_9_M-1-1,3.6472986
G4-MAA000560-3_10_M-1-1,3.336919
G4-MAA000930-3_8_M-1-1,3.806896
G4-MAA001894-3_39_F-1-1,1.6365395
G7-MAA000615-3_10_M-1-1,3.5749629
G9-MAA001894-3_39_F-1-1,1.0752628
H11-B003728-3_56_F-1-1,0.29139924
H12-MAA000926-3_9_M-1-1,3.4284694
H14-MAA000560-3_10_M-1-1,3.5552204
H14-MAA001894-3_39_F-1-1,3.6244762
H15-MAA000560-3_10_M-1-1,3.25711
H16-MAA000935-3_8_M-1-1,4.0219917
H17-B003728-3_56_F-1-1,2.7329686
H17-MAA000560-3_10_M-1-1,3.0079176
H18-MAA001894-3_39_F-1-1,2.1808174
H19-MAA000926-3_9_M-1-1,2.8586705
H20-B003728-3_56_F-1-1,2.438373
H20-MAA000926-3_9_M-1-1,3.4042425
H21-MAA000560-3_10_M-1-1,2.1476743
H22-MAA000944-3_9_M-1-1,2.9031262
H3-MAA000560-3_10_M-1-1,3.6473966
H3-MAA001894-3_39_F-1-1,3.277567
H4-MAA000935-3_8_M-1-1,3.6621015
H8-MAA000926-3_9_M-1-1,2.2239206
H9-MAA000560-3_10_M-1-1,3.4176998
H9-MAA000926-3_9_M-1-1,3.584596
H9-MAA000944-3_9_M-1-1,3.6649916
I10-MAA000926-3_9_M-1-1,2.4635003
I11-MAA000947-3_9_M-1-1,2.458454
I19-MAA000923-3_9_M-1-1,3.8489127
I20-B003274-3_38_F-1-1,2.8238409
I21-MAA000926-3_9_M-1-1,3.8362687
I22-MAA000926-3_9_M-1-1,2.5428402
I22-MAA000947-3_9_M-1-1,2.7955916
I2-MAA000560-3_10_M-1-1,3.2433047
I2-MAA001894-3_39_F-1-1,3.5483692
I4-MAA000564-3_10_M-1-1,3.286678
I4-MAA000923-3_9_M-1-1,3.3586292
I5-MAA000944-3_9_M-1-1,3.773561
I5-MAA000947-3_9_M-1-1,2.4599311
I7-B003728-3_56_F-1-1,3.6628385
I9-MAA000935-3_8_M-1-1,0.6693526
J10-MAA001894-3_39_F-1-1,4.0406375
J11-MAA000615-3_10_M-1-1,2.4771833
J11-MAA000944-3_9_M-1-1,3.34173
J12-MAA000641-3_9_M-1-1,3.0483506
J13-MAA000550-3_10_M-1-1,2.4079318
J14-MAA000560-3_10_M-1-1,4.1679068
J14-MAA000942-3_8_M-1-1,2.2330964
J16-MAA000925-3_9_M-1-1,2.770847
J16-MAA001894-3_39_F-1-1,3.4827287
J18-MAA000923-3_9_M-1-1,3.1038451
J18-MAA000932-3_11_M-1-1,2.0671165
J20-MAA000944-3_9_M-1-1,3.59833
J22-MAA000560-3_10_M-1-1,3.2691813
J22-MAA000926-3_9_M-1-1,3.3119876
J22-MAA000944-3_9_M-1-1,3.9246395
J3-MAA000560-3_10_M-1-1,3.108117
J3-MAA001894-3_39_F-1-1,1.4424651
J5-MAA000615-3_10_M-1-1,4.0696764
J5-MAA000941-3_8_M-1-1,3.409235
J8-MAA000560-3_10_M-1-1,3.115121
